apt_name_dp,apt_IATA_dp,apt_time_dt_dp,apt_time_tm_dp,Country_dp,City_dp,apt_name_ds,apt_IATA_ds,apt_time_dt_ds,apt_time_tm_ds,City_ds,Country_ds,trip_class,price,ticket_sold_by,travel_type
Paris Charles de Gaulle Airport,CDG,2025-12-20,10:10:00,France,Paris,Dublin Airport,DUB,2025-12-20,11:00:00,Dublin,Ireland,Economy,217,[],One way
Paris Charles de Gaulle Airport,CDG,2025-12-20,13:15:00,France,Paris,Dublin Airport,DUB,2025-12-20,14:00:00,Dublin,Ireland,Economy,217,[],One way
Paris Charles de Gaulle Airport,CDG,2025-12-20,14:55:00,France,Paris,Dublin Airport,DUB,2025-12-20,15:45:00,Dublin,Ireland,Economy,316,[],One way
Paris Charles de Gaulle Airport,CDG,2025-12-20,16:45:00,France,Paris,Dublin Airport,DUB,2025-12-20,17:30:00,Dublin,Ireland,Economy,198,[],One way
Paris Charles de Gaulle Airport,CDG,2025-12-20,21:20:00,France,Paris,Dublin Airport,DUB,2025-12-20,22:05:00,Dublin,Ireland,Economy,198,[],One way
Paris Charles de Gaulle Airport,CDG,2025-12-20,22:05:00,France,Paris,Dublin Airport,DUB,2025-12-20,22:55:00,Dublin,Ireland,Economy,173,[],One way
Paris Charles de Gaulle Airport,CDG,2025-12-27,07:00:00,France,Paris,Dublin Airport,DUB,2025-12-27,07:50:00,Dublin,Ireland,Economy,293,[],One way
Paris Charles de Gaulle Airport,CDG,2025-12-27,10:10:00,France,Paris,Dublin Airport,DUB,2025-12-27,11:00:00,Dublin,Ireland,Economy,217,[],One way
Paris Charles de Gaulle Airport,CDG,2025-12-27,13:15:00,France,Paris,Dublin Airport,DUB,2025-12-27,14:00:00,Dublin,Ireland,Economy,217,[],One way
Paris Charles de Gaulle Airport,CDG,2025-12-27,14:55:00,France,Paris,Dublin Airport,DUB,2025-12-27,15:45:00,Dublin,Ireland,Economy,395,[],One way
Paris Charles de Gaulle Airport,CDG,2025-12-27,16:45:00,France,Paris,Dublin Airport,DUB,2025-12-27,17:30:00,Dublin,Ireland,Economy,217,[],One way
Paris Charles de Gaulle Airport,CDG,2025-12-27,21:20:00,France,Paris,Dublin Airport,DUB,2025-12-27,22:05:00,Dublin,Ireland,Economy,178,[],One way
Paris Charles de Gaulle Airport,CDG,2025-12-27,22:05:00,France,Paris,Dublin Airport,DUB,2025-12-27,22:55:00,Dublin,Ireland,Economy,316,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-03,07:00:00,France,Paris,Dublin Airport,DUB,2026-01-03,07:50:00,Dublin,Ireland,Economy,342,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-03,13:15:00,France,Paris,Dublin Airport,DUB,2026-01-03,14:00:00,Dublin,Ireland,Economy,499,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-03,14:55:00,France,Paris,Dublin Airport,DUB,2026-01-03,15:45:00,Dublin,Ireland,Economy,580,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-03,16:45:00,France,Paris,Dublin Airport,DUB,2026-01-03,17:30:00,Dublin,Ireland,Economy,459,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-03,21:20:00,France,Paris,Dublin Airport,DUB,2026-01-03,22:05:00,Dublin,Ireland,Economy,378,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-03,22:05:00,France,Paris,Dublin Airport,DUB,2026-01-03,22:55:00,Dublin,Ireland,Economy,434,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-10,07:00:00,France,Paris,Dublin Airport,DUB,2026-01-10,07:50:00,Dublin,Ireland,Economy,236,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-10,10:10:00,France,Paris,Dublin Airport,DUB,2026-01-10,11:00:00,Dublin,Ireland,Economy,146,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-10,13:15:00,France,Paris,Dublin Airport,DUB,2026-01-10,14:00:00,Dublin,Ireland,Economy,146,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-10,14:55:00,France,Paris,Dublin Airport,DUB,2026-01-10,15:45:00,Dublin,Ireland,Economy,316,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-10,16:45:00,France,Paris,Dublin Airport,DUB,2026-01-10,17:30:00,Dublin,Ireland,Economy,159,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-10,21:20:00,France,Paris,Dublin Airport,DUB,2026-01-10,22:05:00,Dublin,Ireland,Economy,159,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-10,22:05:00,France,Paris,Dublin Airport,DUB,2026-01-10,22:55:00,Dublin,Ireland,Economy,282,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-17,07:00:00,France,Paris,Dublin Airport,DUB,2026-01-17,07:50:00,Dublin,Ireland,Economy,100,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-17,10:10:00,France,Paris,Dublin Airport,DUB,2026-01-17,11:00:00,Dublin,Ireland,Economy,84,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-17,13:15:00,France,Paris,Dublin Airport,DUB,2026-01-17,14:00:00,Dublin,Ireland,Economy,146,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-17,14:55:00,France,Paris,Dublin Airport,DUB,2026-01-17,15:45:00,Dublin,Ireland,Economy,434,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-17,16:45:00,France,Paris,Dublin Airport,DUB,2026-01-17,17:30:00,Dublin,Ireland,Economy,178,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-17,21:20:00,France,Paris,Dublin Airport,DUB,2026-01-17,22:05:00,Dublin,Ireland,Economy,198,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-17,22:05:00,France,Paris,Dublin Airport,DUB,2026-01-17,22:55:00,Dublin,Ireland,Economy,316,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-24,07:00:00,France,Paris,Dublin Airport,DUB,2026-01-24,07:50:00,Dublin,Ireland,Economy,176,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-24,10:10:00,France,Paris,Dublin Airport,DUB,2026-01-24,11:00:00,Dublin,Ireland,Economy,84,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-24,13:15:00,France,Paris,Dublin Airport,DUB,2026-01-24,14:00:00,Dublin,Ireland,Economy,84,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-24,14:55:00,France,Paris,Dublin Airport,DUB,2026-01-24,15:45:00,Dublin,Ireland,Economy,342,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-24,16:45:00,France,Paris,Dublin Airport,DUB,2026-01-24,17:30:00,Dublin,Ireland,Economy,146,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-24,21:20:00,France,Paris,Dublin Airport,DUB,2026-01-24,22:05:00,Dublin,Ireland,Economy,146,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-24,22:05:00,France,Paris,Dublin Airport,DUB,2026-01-24,22:55:00,Dublin,Ireland,Economy,210,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-31,07:00:00,France,Paris,Dublin Airport,DUB,2026-01-31,07:50:00,Dublin,Ireland,Economy,173,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-31,10:10:00,France,Paris,Dublin Airport,DUB,2026-01-31,11:00:00,Dublin,Ireland,Economy,84,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-31,13:15:00,France,Paris,Dublin Airport,DUB,2026-01-31,14:00:00,Dublin,Ireland,Economy,84,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-31,14:55:00,France,Paris,Dublin Airport,DUB,2026-01-31,15:45:00,Dublin,Ireland,Economy,269,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-31,16:45:00,France,Paris,Dublin Airport,DUB,2026-01-31,17:30:00,Dublin,Ireland,Economy,146,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-31,21:20:00,France,Paris,Dublin Airport,DUB,2026-01-31,22:05:00,Dublin,Ireland,Economy,241,[],One way
Paris Charles de Gaulle Airport,CDG,2026-01-31,22:05:00,France,Paris,Dublin Airport,DUB,2026-01-31,22:55:00,Dublin,Ireland,Economy,256,[],One way
Paris Charles de Gaulle Airport,CDG,2026-02-07,07:00:00,France,Paris,Dublin Airport,DUB,2026-02-07,07:50:00,Dublin,Ireland,Economy,463,[],One way
Paris Charles de Gaulle Airport,CDG,2026-02-07,10:10:00,France,Paris,Dublin Airport,DUB,2026-02-07,11:00:00,Dublin,Ireland,Economy,459,[],One way
Paris Charles de Gaulle Airport,CDG,2026-02-07,13:15:00,France,Paris,Dublin Airport,DUB,2026-02-07,14:00:00,Dublin,Ireland,Economy,540,[],One way
Paris Charles de Gaulle Airport,CDG,2026-02-07,14:55:00,France,Paris,Dublin Airport,DUB,2026-02-07,15:45:00,Dublin,Ireland,Economy,547,[],One way
Paris Charles de Gaulle Airport,CDG,2026-02-07,16:45:00,France,Paris,Dublin Airport,DUB,2026-02-07,17:30:00,Dublin,Ireland,Economy,499,[],One way
Paris Charles de Gaulle Airport,CDG,2026-02-07,21:20:00,France,Paris,Dublin Airport,DUB,2026-02-07,22:05:00,Dublin,Ireland,Economy,418,[],One way
Paris Charles de Gaulle Airport,CDG,2026-02-07,22:05:00,France,Paris,Dublin Airport,DUB,2026-02-07,22:55:00,Dublin,Ireland,Economy,463,[],One way
Paris Charles de Gaulle Airport,CDG,2026-02-14,07:00:00,France,Paris,Dublin Airport,DUB,2026-02-14,07:50:00,Dublin,Ireland,Economy,371,[],One way
Paris Charles de Gaulle Airport,CDG,2026-02-14,10:10:00,France,Paris,Dublin Airport,DUB,2026-02-14,11:00:00,Dublin,Ireland,Economy,499,[],One way
Paris Charles de Gaulle Airport,CDG,2026-02-14,13:15:00,France,Paris,Dublin Airport,DUB,2026-02-14,14:00:00,Dublin,Ireland,Economy,241,[],One way
Paris Charles de Gaulle Airport,CDG,2026-02-14,14:55:00,France,Paris,Dublin Airport,DUB,2026-02-14,15:45:00,Dublin,Ireland,Economy,342,[],One way
Paris Charles de Gaulle Airport,CDG,2026-02-14,16:45:00,France,Paris,Dublin Airport,DUB,2026-02-14,17:30:00,Dublin,Ireland,Economy,306,[],One way
Paris Charles de Gaulle Airport,CDG,2026-02-14,21:20:00,France,Paris,Dublin Airport,DUB,2026-02-14,22:05:00,Dublin,Ireland,Economy,540,[],One way
Paris Charles de Gaulle Airport,CDG,2026-02-14,22:05:00,France,Paris,Dublin Airport,DUB,2026-02-14,22:55:00,Dublin,Ireland,Economy,316,[],One way
Paris Orly Airport,ORY,2025-11-29,17:55:00,France,Paris,Dublin Airport,DUB,2025-11-29,18:50:00,Dublin,Ireland,Economy,94,[],One way
Paris Orly Airport,ORY,2025-12-06,17:55:00,France,Paris,Dublin Airport,DUB,2025-12-06,18:50:00,Dublin,Ireland,Economy,86,[],One way
Paris Orly Airport,ORY,2025-12-13,17:55:00,France,Paris,Dublin Airport,DUB,2025-12-13,18:50:00,Dublin,Ireland,Economy,52,[],One way
Paris Orly Airport,ORY,2025-12-20,15:30:00,France,Paris,Dublin Airport,DUB,2025-12-20,16:30:00,Dublin,Ireland,Economy,148,[],One way
Paris Orly Airport,ORY,2025-12-20,17:55:00,France,Paris,Dublin Airport,DUB,2025-12-20,18:50:00,Dublin,Ireland,Economy,137,[],One way
Paris Orly Airport,ORY,2025-12-27,14:50:00,France,Paris,Dublin Airport,DUB,2025-12-27,15:50:00,Dublin,Ireland,Economy,252,[],One way
Paris Orly Airport,ORY,2025-12-27,17:55:00,France,Paris,Dublin Airport,DUB,2025-12-27,18:50:00,Dublin,Ireland,Economy,245,[],One way
Paris Orly Airport,ORY,2026-01-03,15:30:00,France,Paris,Dublin Airport,DUB,2026-01-03,16:30:00,Dublin,Ireland,Economy,360,[],One way
Paris Orly Airport,ORY,2026-01-03,17:55:00,France,Paris,Dublin Airport,DUB,2026-01-03,18:50:00,Dublin,Ireland,Economy,336,[],One way
Paris Orly Airport,ORY,2026-01-10,17:55:00,France,Paris,Dublin Airport,DUB,2026-01-10,18:50:00,Dublin,Ireland,Economy,137,[],One way
Paris Orly Airport,ORY,2026-01-17,17:55:00,France,Paris,Dublin Airport,DUB,2026-01-17,18:50:00,Dublin,Ireland,Economy,65,[],One way
Paris Orly Airport,ORY,2026-01-24,17:55:00,France,Paris,Dublin Airport,DUB,2026-01-24,18:50:00,Dublin,Ireland,Economy,72,[],One way
Paris Orly Airport,ORY,2026-01-31,17:55:00,France,Paris,Dublin Airport,DUB,2026-01-31,18:50:00,Dublin,Ireland,Economy,65,[],One way
Paris Orly Airport,ORY,2026-02-14,17:55:00,France,Paris,Dublin Airport,DUB,2026-02-14,18:50:00,Dublin,Ireland,Economy,111,[],One way
Heathrow Airport,LHR,2025-11-29,06:30:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,07:55:00,Dublin,Ireland,Economy,122,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-11-29,07:50:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,09:10:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2025-11-29,08:35:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,10:00:00,Dublin,Ireland,Economy,181,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-11-29,08:50:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,10:15:00,Dublin,Ireland,Economy,165,['British Airways'],One way
Heathrow Airport,LHR,2025-11-29,09:50:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,11:15:00,Dublin,Ireland,Economy,254,['British Airways'],One way
Heathrow Airport,LHR,2025-11-29,10:35:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,12:05:00,Dublin,Ireland,Economy,173,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-11-29,12:10:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,13:35:00,Dublin,Ireland,Economy,198,['British Airways'],One way
Heathrow Airport,LHR,2025-11-29,12:50:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,14:20:00,Dublin,Ireland,Economy,175,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-11-29,13:35:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,15:05:00,Dublin,Ireland,Economy,118,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-11-29,15:15:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,16:35:00,Dublin,Ireland,Economy,182,['British Airways'],One way
Heathrow Airport,LHR,2025-11-29,15:30:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,17:00:00,Dublin,Ireland,Economy,105,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-11-29,16:20:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,17:45:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2025-11-29,17:45:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,19:05:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2025-11-29,18:25:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,19:50:00,Dublin,Ireland,Economy,123,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-11-29,18:45:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,20:05:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2025-11-29,19:35:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,20:50:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2025-11-29,20:45:00,United Kingdom,London,Dublin Airport,DUB,2025-11-29,22:05:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2025-12-06,06:30:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,07:55:00,Dublin,Ireland,Economy,123,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-06,07:50:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,09:10:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2025-12-06,08:35:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,10:00:00,Dublin,Ireland,Economy,269,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-06,08:50:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,10:15:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2025-12-06,09:50:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,11:15:00,Dublin,Ireland,Economy,165,['British Airways'],One way
Heathrow Airport,LHR,2025-12-06,10:35:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,12:05:00,Dublin,Ireland,Economy,231,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-06,12:10:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,13:35:00,Dublin,Ireland,Economy,182,['British Airways'],One way
Heathrow Airport,LHR,2025-12-06,12:50:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,14:20:00,Dublin,Ireland,Economy,136,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-06,13:35:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,15:05:00,Dublin,Ireland,Economy,133,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-06,15:15:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,16:35:00,Dublin,Ireland,Economy,165,['British Airways'],One way
Heathrow Airport,LHR,2025-12-06,15:30:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,17:00:00,Dublin,Ireland,Economy,105,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-06,16:20:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,17:45:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2025-12-06,17:45:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,19:05:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2025-12-06,18:25:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,19:50:00,Dublin,Ireland,Economy,107,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-06,18:45:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,20:05:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2025-12-06,19:35:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,20:50:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2025-12-06,20:45:00,United Kingdom,London,Dublin Airport,DUB,2025-12-06,22:05:00,Dublin,Ireland,Economy,154,['British Airways'],One way
Heathrow Airport,LHR,2025-12-13,06:30:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,07:55:00,Dublin,Ireland,Economy,94,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-13,07:50:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,09:10:00,Dublin,Ireland,Economy,165,['British Airways'],One way
Heathrow Airport,LHR,2025-12-13,08:35:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,10:00:00,Dublin,Ireland,Economy,343,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-13,08:50:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,10:15:00,Dublin,Ireland,Economy,165,['British Airways'],One way
Heathrow Airport,LHR,2025-12-13,09:50:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,11:15:00,Dublin,Ireland,Economy,198,['British Airways'],One way
Heathrow Airport,LHR,2025-12-13,10:35:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,12:05:00,Dublin,Ireland,Economy,207,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-13,12:10:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,13:35:00,Dublin,Ireland,Economy,182,['British Airways'],One way
Heathrow Airport,LHR,2025-12-13,12:50:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,14:20:00,Dublin,Ireland,Economy,134,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-13,13:35:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,15:05:00,Dublin,Ireland,Economy,110,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-13,15:15:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,16:35:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2025-12-13,15:30:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,17:00:00,Dublin,Ireland,Economy,94,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-13,16:20:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,17:45:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2025-12-13,17:45:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,19:05:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2025-12-13,18:25:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,19:50:00,Dublin,Ireland,Economy,112,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-13,18:45:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,20:05:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2025-12-13,19:35:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,20:50:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2025-12-13,20:45:00,United Kingdom,London,Dublin Airport,DUB,2025-12-13,22:05:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2025-12-20,06:30:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,07:55:00,Dublin,Ireland,Economy,301,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-20,07:50:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,09:10:00,Dublin,Ireland,Economy,457,['British Airways'],One way
Heathrow Airport,LHR,2025-12-20,08:35:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,10:00:00,Dublin,Ireland,Economy,424,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-20,08:50:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,10:15:00,Dublin,Ireland,Economy,497,['British Airways'],One way
Heathrow Airport,LHR,2025-12-20,09:50:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,11:15:00,Dublin,Ireland,Economy,595,['British Airways'],One way
Heathrow Airport,LHR,2025-12-20,10:35:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,12:05:00,Dublin,Ireland,Economy,406,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-20,12:10:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,13:35:00,Dublin,Ireland,Economy,641,['British Airways'],One way
Heathrow Airport,LHR,2025-12-20,12:50:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,14:20:00,Dublin,Ireland,Economy,443,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-20,13:35:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,15:05:00,Dublin,Ireland,Economy,445,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-20,15:15:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,16:35:00,Dublin,Ireland,Economy,595,['British Airways'],One way
Heathrow Airport,LHR,2025-12-20,15:30:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,17:00:00,Dublin,Ireland,Economy,306,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-20,16:20:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,17:45:00,Dublin,Ireland,Economy,279,['British Airways'],One way
Heathrow Airport,LHR,2025-12-20,17:45:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,19:05:00,Dublin,Ireland,Economy,279,['British Airways'],One way
Heathrow Airport,LHR,2025-12-20,18:25:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,19:50:00,Dublin,Ireland,Economy,301,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-20,18:45:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,20:05:00,Dublin,Ireland,Economy,231,['British Airways'],One way
Heathrow Airport,LHR,2025-12-20,19:35:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,20:50:00,Dublin,Ireland,Economy,231,['British Airways'],One way
Heathrow Airport,LHR,2025-12-20,20:45:00,United Kingdom,London,Dublin Airport,DUB,2025-12-20,22:05:00,Dublin,Ireland,Economy,231,['British Airways'],One way
Heathrow Airport,LHR,2025-12-27,06:30:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,07:55:00,Dublin,Ireland,Economy,192,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-27,07:50:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,09:10:00,Dublin,Ireland,Economy,165,['British Airways'],One way
Heathrow Airport,LHR,2025-12-27,08:35:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,10:00:00,Dublin,Ireland,Economy,245,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-27,08:50:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,10:15:00,Dublin,Ireland,Economy,215,['British Airways'],One way
Heathrow Airport,LHR,2025-12-27,09:50:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,11:15:00,Dublin,Ireland,Economy,416,['British Airways'],One way
Heathrow Airport,LHR,2025-12-27,10:35:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,12:05:00,Dublin,Ireland,Economy,290,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-27,12:10:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,13:35:00,Dublin,Ireland,Economy,545,['British Airways'],One way
Heathrow Airport,LHR,2025-12-27,12:50:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,14:20:00,Dublin,Ireland,Economy,382,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-27,13:35:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,15:05:00,Dublin,Ireland,Economy,321,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-27,15:15:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,16:35:00,Dublin,Ireland,Economy,254,['British Airways'],One way
Heathrow Airport,LHR,2025-12-27,15:30:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,17:00:00,Dublin,Ireland,Economy,306,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-27,16:20:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,17:45:00,Dublin,Ireland,Economy,198,['British Airways'],One way
Heathrow Airport,LHR,2025-12-27,17:45:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,19:05:00,Dublin,Ireland,Economy,165,['British Airways'],One way
Heathrow Airport,LHR,2025-12-27,18:25:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,19:50:00,Dublin,Ireland,Economy,290,['Aer Lingus'],One way
Heathrow Airport,LHR,2025-12-27,18:45:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,20:05:00,Dublin,Ireland,Economy,145,['British Airways'],One way
Heathrow Airport,LHR,2025-12-27,19:35:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,20:50:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2025-12-27,20:45:00,United Kingdom,London,Dublin Airport,DUB,2025-12-27,22:05:00,Dublin,Ireland,Economy,135,['British Airways'],One way
Heathrow Airport,LHR,2026-01-03,06:30:00,United Kingdom,London,Dublin Airport,DUB,2026-01-03,07:55:00,Dublin,Ireland,Economy,93,['Aer Lingus'],One way
