Country,City,Location_ID,Location_Name,Type_of_Attraction,Attraction_Category,Latitude,Longitude,Date,Avg_Daily_Pedestrian_Count,Holiday,Weather_Temperature_Avg,Weather_Wind_Speed_Avg,Weather_Precipitation_Sum,Weather_Relative_Humidity_Avg
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-02-27,97525.0,0.0,8.068,5.339206,0.0,85.07652
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-02-28,71460.0,0.0,6.447166,7.3026695,0.0,88.256714
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-01,56906.0,0.0,4.8263335,7.6716323,0.0,92.364235
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-02,73090.0,0.0,4.8575835,7.192591,0.0,93.119354
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-03,87930.0,0.0,5.078416,7.1818194,0.0,90.719505
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-04,97493.0,0.0,4.9179997,13.1801195,0.4,83.01194
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-05,49342.0,0.0,2.6138332,8.702635,0.0,76.624825
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-06,140618.0,0.0,3.5638335,6.7544513,0.0,73.73184
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-07,175222.0,0.0,5.1305003,9.706864,0.0,74.95095
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-08,170700.0,0.0,7.9846663,15.1560135,3.3,79.066765
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-09,195443.0,0.0,9.1805,22.20903,4.6000004,84.470055
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-10,180352.0,0.0,9.928414,28.071493,8.699999,82.543045
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-11,225992.0,0.0,5.7617497,29.150774,1.9000001,76.435616
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-12,267595.0,0.0,5.445083,28.81861,6.2,80.94654
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-13,83680.0,0.0,5.7596664,29.375387,1.1000001,74.71401
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-14,58975.0,0.0,8.434666,25.12998,1.6000001,84.856834
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-15,86101.0,0.0,10.38675,17.209291,0.1,89.40499
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-16,100259.0,0.0,9.559665,12.850833,0.1,81.06274
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-17,70846.0,1.0,8.811749,10.43793,0.0,80.42384
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-18,96696.0,0.0,10.724251,12.892883,0.0,85.53538
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-19,92339.0,0.0,9.440916,5.7834086,0.0,87.843544
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-20,86881.0,0.0,9.486749,11.295284,0.3,85.95315
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-21,74994.0,0.0,8.726333,8.203163,0.2,78.72462
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-22,83838.0,0.0,8.757583,8.800814,0.0,77.6509
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-23,97961.0,0.0,8.8221655,18.204086,0.5,76.89297
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-24,102766.0,0.0,8.620082,19.867865,1.1,77.29704
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-25,90576.0,0.0,9.238833,21.439203,3.5,80.31184
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-26,89054.0,0.0,4.8034177,26.16623,3.0,72.11039
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-27,79186.0,0.0,8.617999,26.685402,1.6000001,76.02662
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-28,52915.0,0.0,13.16175,31.872986,2.0000002,82.85057
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-29,81501.0,0.0,13.0721655,23.074732,0.0,81.33909
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-30,92598.0,0.0,13.195083,8.839683,0.0,72.90505
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-03-31,97009.0,0.0,10.832583,9.23182,0.0,87.57612
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-01,73766.0,0.0,8.068,18.44775,0.0,87.96555
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-02,75273.0,0.0,5.9075828,11.6331835,0.0,83.3701
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-03,99568.0,0.0,6.957584,6.9589524,0.0,81.60792
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-04,65859.0,0.0,9.234666,19.031767,0.2,73.314095
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-05,87725.0,1.0,3.190916,17.409002,0.1,61.932693
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-06,140045.0,0.0,3.6284168,16.930428,0.6,69.935844
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-07,122090.0,0.0,5.5325837,14.071689,1.0,81.45917
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-08,165685.0,0.0,7.1992493,21.115814,1.3000002,78.61828
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-09,227265.0,0.0,3.9409163,7.417274,5.0,83.79689
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-10,174636.0,0.0,2.5346663,7.9125843,2.3,79.49041
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-11,242182.0,0.0,4.2492495,11.941871,3.9,75.626015
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-12,296012.0,0.0,6.1055007,8.283431,3.8,88.182465
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-13,94267.0,0.0,7.4117494,5.3919106,0.2,74.27462
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-14,99129.0,0.0,6.8179975,6.9598083,0.0,79.831825
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-15,114500.0,0.0,7.580499,9.068988,0.0,70.2577
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-16,102656.0,0.0,7.528417,8.461831,0.0,66.88801
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-17,96390.0,0.0,8.703416,9.269503,0.0,66.4062
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-18,65484.0,0.0,8.828418,7.261385,0.70000005,79.731674
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-19,86669.0,0.0,9.515916,5.3399086,1.1,71.85911
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-20,83752.0,0.0,8.763835,4.6480565,0.4,81.65072
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-21,82539.0,0.0,9.284668,10.178157,0.0,82.721954
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-22,83038.0,0.0,8.084666,10.92513,0.0,70.12101
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-23,90556.0,0.0,9.497167,11.548934,0.0,62.705425
Ireland,Dublin,IRDUB_3,St Stephen’s Green,Park,Nature & Outdoor,53.3382,-6.2591,2021-04-24,92056.0,0.0,10.284667,11.315891,0.0,67.82955
