Country,City,Location_ID,Location_Name,Type_of_Attraction,Attraction_Category,Latitude,Longitude,Date,Avg_Daily_Pedestrian_Count,Holiday,Weather_Temperature_Avg,Weather_Wind_Speed_Avg,Weather_Precipitation_Sum,Weather_Relative_Humidity_Avg
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-05-09,15116.0,0.0,16.226164,6.847674,3.7999997,94.458336
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-05-10,17685.0,0.0,16.105333,8.321398,0.70000005,86.791664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-05-11,21674.0,0.0,16.917833,10.462386,3.2,87.458336
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-05-12,23597.0,0.0,13.163669,10.8855095,1.1,76.125
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-05-13,28089.0,0.0,10.688666,7.031172,0.0,66.666664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-05-14,31862.0,0.0,16.247002,16.45481,10.900001,82.958336
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-05-15,31186.0,0.0,14.146998,7.23752,0.0,74.166664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-05-16,20331.0,0.0,15.013665,11.419215,1.1,87.041664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-05-17,17797.0,0.0,14.184502,18.721998,5.1000004,74.0
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-05-18,20159.0,0.0,14.6095,20.818747,1.0000001,66.666664
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-05-19,22258.0,0.0,15.221999,12.25726,1.1000001,76.958336
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-05-20,23433.0,0.0,13.955331,6.5504127,0.0,77.958336
New Zealand,Auckland,NZAUK_3,Mount Eden (Maungawhau),Volcanic Cone,Nature & Outdoor,-36.8793,174.7656,2021-05-21,29607.0,0.0,12.688667,9.596422,0.0,76.375
